Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
21/10/2024,2,"ARAUJO, M.",00:21:54,5,0,0,0,1,4,25,1,3,33,0,2,2,2,0,0,0,0,3,0
21/10/2024,4,"BUENDIA, C.",00:27:50,13,5,7,71,1,2,50,2,5,40,1,1,2,3,0,0,0,4,3,4
21/10/2024,10,"MONTERO, J.",00:33:31,11,2,4,50,0,2,0,3,8,37,1,4,5,5,0,1,0,0,3,5
21/10/2024,13,"ARN BUSTAMANTE, L.",00:35:10,10,2,5,40,1,2,50,2,8,25,2,5,7,2,0,0,0,4,2,5
21/10/2024,20,"LEMA, L.",00:32:10,6,0,4,0,3,5,60,0,2,0,3,2,5,1,0,0,1,1,1,5
21/10/2024,21,"MORENO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2024,22,"MAIDANA, J.",00:03:15,2,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1
21/10/2024,31,"BERNABEI, L.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2024,32,"BUEMO, C.",00:12:00,8,0,0,0,1,2,50,2,5,40,0,2,2,1,0,0,1,0,2,0
21/10/2024,55,"TOMATIS, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2024,77,"OBERTO, J.",00:34:09,19,3,4,75,8,12,66,0,0,0,4,4,8,1,1,1,1,1,2,3
