Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
08/10/2024,0,"FRANCA, J.",00:26:05,18,8,11,72,5,11,45,0,0,0,5,4,9,0,1,0,0,1,0,7
08/10/2024,1,"WALTON, Z.",00:19:50,2,2,2,100,0,2,0,0,3,0,1,1,2,1,0,0,0,0,2,1
08/10/2024,5,"LOCKETT, P.",00:13:55,4,2,2,100,1,2,50,0,0,0,1,2,3,1,0,2,0,1,1,1
08/10/2024,6,"ROMEGIALLI, S.",00:12:35,0,0,0,0,0,2,0,0,1,0,1,4,5,0,0,0,0,1,4,0
08/10/2024,9,"FACELLO, A.",00:23:42,8,2,2,100,3,6,50,0,3,0,0,0,0,4,0,0,2,1,1,2
08/10/2024,10,"ALIENDE, G.",00:22:30,5,0,0,0,1,1,100,1,5,20,0,0,0,2,0,0,0,6,2,1
08/10/2024,11,"PEREZ, S.",00:06:38,6,0,0,0,0,0,0,2,3,66,0,0,0,0,0,0,0,1,0,1
08/10/2024,12,"MORALES, J.",00:20:10,6,0,0,0,0,1,0,2,4,50,1,4,5,1,0,0,2,0,1,1
08/10/2024,13,"MARTINEZ, C.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/10/2024,14,"MORALES, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/10/2024,22,"DEFELIPPO, J.",00:27:10,12,8,8,100,2,4,50,0,2,0,1,3,4,3,0,0,5,3,3,6
08/10/2024,33,"SHRIVER, D.",00:27:25,12,0,0,0,0,0,0,4,7,57,1,1,2,0,1,0,0,2,1,1
