Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
12/10/2024,4,"STENTA, N.",00:21:30,2,0,0,0,1,1,100,0,2,0,1,1,2,1,0,0,0,2,1,1
12/10/2024,5,"GUERRERO, J.",00:21:43,11,5,6,83,0,2,0,2,4,50,1,1,2,3,0,0,2,2,2,5
12/10/2024,8,"ANDERSON, A.",00:21:14,13,1,2,50,3,4,75,2,4,50,0,5,5,2,0,0,1,5,4,1
12/10/2024,10,"PIÑERO, F.",00:18:46,7,0,0,0,2,2,100,1,4,25,1,1,2,2,0,0,0,1,1,0
12/10/2024,11,"VILDOZA, J.",00:20:04,17,0,0,0,1,3,33,5,8,62,0,5,5,2,0,0,2,1,0,0
12/10/2024,12,"DELIA, M.",00:17:51,14,2,2,100,6,6,100,0,0,0,2,3,5,2,0,0,0,1,2,3
12/10/2024,17,"VEGA, S.",00:16:29,6,3,4,75,0,0,0,1,2,50,2,5,7,2,0,0,0,0,1,2
12/10/2024,19,"IBARGUEN, A.",00:20:03,3,1,2,50,1,4,25,0,0,0,1,3,4,0,0,1,0,2,3,3
12/10/2024,20,"DROCEZESKY, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2024,28,"PROME, T.",00:09:29,2,0,0,0,1,2,50,0,4,0,1,2,3,0,0,1,0,0,0,0
12/10/2024,44,"CUELLO, M.",00:27:33,13,2,2,100,1,3,33,3,6,50,0,7,7,4,0,0,1,1,2,1
12/10/2024,77,"CIFUENTES, F.",00:05:17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
