Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
22/10/2024,1,"BELL, R.",00:14:14,11,2,3,66,3,4,75,1,4,25,0,5,5,1,0,0,2,2,2,3
22/10/2024,7,"KONSZTADT, A.",00:13:56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
22/10/2024,8,"CABOT, M.",00:22:54,21,6,6,100,3,4,75,3,3,100,0,0,0,2,0,0,1,0,2,4
22/10/2024,9,"BOMBINO, P.",00:31:21,29,11,12,91,9,12,75,0,0,0,0,3,3,2,1,0,1,0,3,7
22/10/2024,11,"GONZALEZ, U.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2024,13,"HURE, D.",00:15:49,5,0,0,0,1,3,33,1,1,100,0,2,2,1,0,0,0,0,3,0
22/10/2024,16,"BORSATTI, M.",00:18:20,6,0,0,0,3,4,75,0,0,0,2,0,2,3,0,0,0,1,4,0
22/10/2024,18,"ALONSO, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2024,22,"CHAMORRO, F.",00:21:45,0,0,0,0,0,0,0,0,2,0,3,2,5,1,0,0,0,0,5,1
22/10/2024,30,"COSOLITO, M.",00:33:27,15,1,8,12,4,7,57,2,7,28,2,3,5,8,0,0,2,3,3,6
22/10/2024,44,"ASTULFI, S.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2024,85,"MITCHELL, T.",00:28:13,16,2,2,100,1,3,33,4,6,66,0,3,3,2,0,0,1,0,4,2
