Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
1/11/2024,2,"FERNANDEZ, J.",00:02:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1/11/2024,3,"CORSO, M.",00:04:21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1/11/2024,7,"FORESTIER, V.",00:29:20,2,2,2,100,0,1,0,0,3,0,0,5,5,1,0,0,0,3,2,1
1/11/2024,8,"PRIDDY, N.",00:25:30,6,1,2,50,1,6,16,1,6,16,1,0,1,0,0,0,1,0,2,2
1/11/2024,9,"RODRIGUEZ, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2024,10,"CORBALAN, J.",00:21:10,6,0,0,0,3,6,50,0,2,0,2,5,7,2,0,0,1,1,0,3
1/11/2024,11,"LUCHI, M.",00:20:01,4,0,0,0,2,2,100,0,0,0,1,5,6,2,1,0,4,1,2,0
1/11/2024,12,"AGUERRE, F.",00:27:11,6,1,2,50,1,1,100,1,4,25,1,4,5,1,1,0,1,0,2,2
1/11/2024,21,"BECTON, R.",00:19:59,14,2,6,33,6,11,54,0,0,0,6,3,9,0,0,0,2,2,4,6
1/11/2024,22,"BARCO, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2024,73,"CARRERAS, X.",00:19:00,18,1,1,100,4,6,66,3,7,42,0,4,4,0,0,1,1,0,4,2
1/11/2024,91,"FIGUEREDO, D.",00:31:08,21,3,4,75,3,6,50,4,6,66,1,4,5,4,0,0,1,6,3,4
