Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
31/10/2024,0,"BANEGAS, J.",00:14:55,3,0,0,0,0,1,0,1,3,33,1,0,1,2,0,1,0,2,0,1
31/10/2024,1,"GARGALLO, L.",00:35:16,6,0,0,0,0,0,0,2,7,28,0,2,2,3,0,0,0,0,2,0
31/10/2024,2,"PAYTON, E.",00:23:39,13,0,0,0,5,7,71,1,3,33,1,3,4,0,0,2,0,3,0,1
31/10/2024,3,"BOTTA, T.",00:20:07,10,1,1,100,3,4,75,1,5,20,1,1,2,3,0,0,0,1,1,2
31/10/2024,5,"GARCIA, G.",00:23:32,12,5,5,100,2,3,66,1,4,25,1,5,6,4,0,1,4,2,2,7
31/10/2024,6,"ACEVEDO, S.",00:23:43,3,0,2,0,0,1,0,1,4,25,0,2,2,0,0,0,0,0,2,1
31/10/2024,7,"REARTE, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,8,"RAMALLO, G.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,12,"MENDEZ, F.",00:18:57,2,0,0,0,1,3,33,0,4,0,1,2,3,0,0,1,3,1,2,2
31/10/2024,20,"LEDESMA, R.",00:18:36,9,0,0,0,3,3,100,1,2,50,0,3,3,1,1,0,1,1,4,0
31/10/2024,22,"CARABALI, B.",00:21:15,16,8,9,88,4,4,100,0,0,0,0,9,9,1,4,0,0,0,4,6
31/10/2024,24,"BENAY, L.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
