Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
9/11/2024,1,"WALTON, Z.",00:18:45,6,0,0,0,0,1,0,2,4,50,2,0,2,0,0,0,3,0,1,1
9/11/2024,4,"MAINOLDI, L.",00:22:06,10,4,4,100,3,5,60,0,3,0,0,0,0,1,0,0,0,0,2,3
9/11/2024,5,"LOCKETT, P.",00:26:27,4,2,2,100,1,4,25,0,1,0,1,4,5,0,1,0,2,0,4,1
9/11/2024,6,"RIVERO, F.",00:03:35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2024,9,"FACELLO, A.",00:20:40,5,2,2,100,0,2,0,1,7,14,0,3,3,1,0,2,1,0,2,2
9/11/2024,10,"ALIENDE, G.",00:25:01,12,3,4,75,3,4,75,1,4,25,0,1,1,5,1,0,0,3,1,5
9/11/2024,11,"PEREZ, S.",00:14:39,4,2,4,50,1,3,33,0,1,0,1,0,1,0,0,0,0,0,3,3
9/11/2024,12,"MORALES, J.",00:21:15,7,2,4,50,1,3,33,1,4,25,0,0,0,0,0,2,1,0,2,2
9/11/2024,13,"MARTINEZ, C.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2024,14,"MORALES, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2024,22,"DEFELIPPO, J.",00:19:40,7,0,2,0,2,4,50,1,2,50,0,4,4,2,0,0,0,1,3,4
9/11/2024,33,"SHRIVER, D.",00:27:52,11,0,0,0,1,3,33,3,6,50,2,8,10,0,1,0,1,2,2,0
