Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
18/10/2024,0,"CARTER, M.",00:10:04,2,0,0,0,1,3,33,0,0,0,0,4,4,0,0,0,1,0,5,1
18/10/2024,1,"FERRARO, F.",00:10:31,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,0
18/10/2024,5,"GRAMAJO, P.",00:23:32,13,0,0,0,5,6,83,1,3,33,0,3,3,1,0,0,0,2,1,3
18/10/2024,7,"AGUIRRE, G.",00:19:34,5,0,0,0,1,3,33,1,3,33,0,4,4,0,0,0,0,0,1,2
18/10/2024,8,"ORTEGA, I.",00:05:02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2024,10,"JAIME, A.",00:16:33,7,1,2,50,0,2,0,2,4,50,0,0,0,1,0,0,0,0,3,3
18/10/2024,11,"ELIAS, G.",00:25:21,6,2,4,50,2,5,40,0,3,0,0,4,4,1,0,0,0,0,1,2
18/10/2024,12,"GILETTO, S.",00:22:10,2,0,0,0,1,3,33,0,2,0,0,2,2,0,0,0,1,1,3,1
18/10/2024,15,"HOOPER, C.",00:15:15,4,0,0,0,2,4,50,0,0,0,0,2,2,1,0,1,0,0,3,0
18/10/2024,17,"REESE, J.",00:24:03,14,0,0,0,1,4,25,4,9,44,0,1,1,1,0,0,0,0,2,2
18/10/2024,21,"LARRAZA, J.",00:09:03,2,0,0,0,1,1,100,0,0,0,0,1,1,0,0,0,0,0,1,0
18/10/2024,55,"FRANCHELA, T.",00:18:52,3,1,1,100,1,3,33,0,2,0,0,0,0,1,0,1,0,1,1,1
