Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
19/10/2024,0,"MILLER, T.",00:15:54,7,0,0,0,2,5,40,1,1,100,3,4,7,0,0,0,0,1,3,3
19/10/2024,5,"BRUSSINO, J.",00:26:08,17,1,1,100,2,5,40,4,7,57,0,1,1,7,0,0,1,3,3,2
19/10/2024,6,"TABAREZ, P.",00:24:12,14,1,1,100,5,6,83,1,2,50,2,5,7,1,0,0,0,0,3,2
19/10/2024,10,"ROLFI, F.",00:14:43,6,2,2,100,2,4,50,0,3,0,0,2,2,1,0,0,0,2,2,3
19/10/2024,17,"BASABE, E.",00:14:27,9,0,0,0,3,3,100,1,2,50,0,3,3,0,0,0,1,0,1,1
19/10/2024,18,"PEREZ, A.",00:21:13,14,2,2,100,3,4,75,2,4,50,0,2,2,4,0,0,0,1,2,1
19/10/2024,20,"PIKALUK, M.",00:01:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/10/2024,32,"VASIRANI, E.",00:24:06,10,2,2,100,4,4,100,0,0,0,2,1,3,1,1,0,2,1,1,1
19/10/2024,33,"ROMANO, N.",00:21:42,10,4,7,57,3,5,60,0,2,0,1,4,5,1,1,0,3,2,3,6
19/10/2024,34,"LOUIS, A.",00:17:14,7,0,0,0,2,7,28,1,1,100,0,1,1,2,1,1,2,1,4,0
19/10/2024,41,"COGLIATI, P.",00:01:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/10/2024,80,"ZEZULAR, F.",00:17:56,3,0,0,0,0,0,0,1,1,100,0,1,1,1,0,0,2,1,4,1
