Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
3/11/2024,2,"FERNANDEZ, J.",00:03:46,2,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,2,2,0
3/11/2024,3,"CORSO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2024,7,"FORESTIER, V.",00:31:02,8,0,0,0,4,7,57,0,1,0,1,5,6,3,0,0,2,3,1,1
3/11/2024,8,"PRIDDY, N.",00:23:46,0,0,0,0,0,2,0,0,2,0,1,1,2,0,1,0,1,3,2,0
3/11/2024,9,"RODRIGUEZ, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2024,10,"CORBALAN, J.",00:18:03,14,6,6,100,1,7,14,2,3,66,0,2,2,0,0,0,0,1,0,5
3/11/2024,11,"LUCHI, M.",00:17:47,4,0,2,0,2,2,100,0,0,0,0,4,4,0,0,0,0,0,2,3
3/11/2024,12,"AGUERRE, F.",00:26:22,2,2,2,100,0,1,0,0,3,0,1,5,6,0,0,0,0,1,0,3
3/11/2024,21,"BECTON, R.",00:22:13,15,3,7,42,6,9,66,0,0,0,2,8,10,0,4,0,0,1,4,6
3/11/2024,22,"BARCO, J.",00:02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/11/2024,73,"CARRERAS, X.",00:25:47,9,1,1,100,1,2,50,2,2,100,1,3,4,1,0,0,1,1,4,1
3/11/2024,91,"FIGUEREDO, D.",00:28:46,11,2,2,100,3,7,42,1,3,33,0,1,1,3,0,1,0,4,3,5
