Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
7/11/2024,4,"JARA, C.",00:23:50,8,1,2,50,2,3,66,1,5,20,0,1,1,3,0,1,3,0,4,3
7/11/2024,5,"CABRERA, M.",00:23:41,6,1,1,100,1,2,50,1,7,14,0,2,2,7,0,2,0,5,3,4
7/11/2024,6,"MARCUCCI, N.",00:24:44,2,0,0,0,1,3,33,0,7,0,2,1,3,2,0,3,1,0,1,0
7/11/2024,7,"BARRIONUEVO, F.",00:16:19,11,0,0,0,1,2,50,3,4,75,0,1,1,4,0,0,0,1,0,1
7/11/2024,9,"GARCIA, J.",00:14:46,8,0,0,0,1,1,100,2,4,50,1,5,6,0,0,0,0,1,2,0
7/11/2024,10,"PAUTASSO, A.",00:26:20,13,2,2,100,4,6,66,1,5,20,3,3,6,2,1,1,3,1,3,2
7/11/2024,11,"CAFFARO, E.",00:02:59,3,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0
7/11/2024,12,"NALLY, J.",00:26:38,14,4,6,66,5,10,50,0,0,0,5,6,11,0,1,0,1,1,3,3
7/11/2024,14,"ARAGON, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/11/2024,15,"OBENG, Y.",00:13:22,10,2,4,50,4,5,80,0,0,0,2,1,3,1,2,0,1,1,2,2
7/11/2024,19,"VALLEJOS, R.",00:27:22,13,3,3,100,2,3,66,2,7,28,1,5,6,1,0,0,1,2,1,2
7/11/2024,20,"DIAZ, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
