Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
21/10/2024,2,"NAYLOR, C.",00:11:29,0,0,0,0,0,1,0,0,1,0,0,4,4,0,0,0,0,0,1,0
21/10/2024,3,"CAPELLI, S.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2024,4,"FRONTERA, R.",00:20:44,14,4,4,100,5,6,83,0,2,0,0,5,5,3,0,0,5,1,3,3
21/10/2024,6,"DI PRINZIO, P.",00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2024,8,"ALLENDE, T.",00:14:49,7,1,1,100,3,4,75,0,1,0,0,0,0,1,0,0,1,1,1,1
21/10/2024,9,"DUPUY, E.",00:22:21,8,1,1,100,2,3,66,1,5,20,0,0,0,3,0,0,0,3,3,2
21/10/2024,11,"ROMERO, G.",00:21:31,7,3,5,60,2,2,100,0,1,0,0,5,5,1,1,0,0,1,3,3
21/10/2024,13,"TORNE, E.",00:33:15,11,1,2,50,5,5,100,0,0,0,0,3,3,0,0,0,0,0,4,3
21/10/2024,15,"SLIDER, J.",00:33:36,6,2,5,40,2,6,33,0,6,0,0,5,5,1,0,1,0,2,3,9
21/10/2024,17,"GENNERO, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2024,19,"PODESTA, F.",00:06:42,7,0,0,0,2,3,66,1,1,100,1,1,2,0,0,1,0,1,0,0
21/10/2024,55,"GOMEZ, M.",00:35:30,23,7,7,100,2,4,50,4,5,80,0,3,3,5,0,0,1,5,3,3
