Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
11/10/2024,0,"IANGUAS, P.",00:26:16,8,0,0,0,4,4,100,0,0,0,2,9,11,1,1,0,0,0,3,1
11/10/2024,1,"BOND, T.",00:27:40,8,1,1,100,2,7,28,1,5,20,0,2,2,1,0,0,1,3,5,1
11/10/2024,2,"THYGESEN, F.",00:16:32,7,0,0,0,2,3,66,1,1,100,0,1,1,1,0,0,0,1,4,0
11/10/2024,4,"NOBLEGA, J.",00:32:28,4,2,2,100,1,3,33,0,4,0,3,3,6,1,1,0,1,0,4,2
11/10/2024,7,"JARA, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2024,8,"BARRALES, S.",00:29:33,4,0,0,0,2,4,50,0,3,0,2,7,9,2,0,0,2,0,5,1
11/10/2024,9,"GONCALVES, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2024,10,"GOICOECHEA, M.",00:01:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11/10/2024,11,"MORALES, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2024,14,"BANYARD, N.",00:25:10,20,8,13,61,6,11,54,0,1,0,3,4,7,1,1,0,0,0,3,8
11/10/2024,21,"MAZZUCCHELLI, S.",00:05:56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
11/10/2024,23,"FLOR, E.",00:34:52,21,4,5,80,4,8,50,3,10,30,2,2,4,5,0,0,1,2,4,4
