Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
5/11/2024,1,"CLARKE, C.",00:22:55,7,1,2,50,3,7,42,0,2,0,0,7,7,2,0,1,1,1,1,3
5/11/2024,2,"INYACO, F.",00:18:32,14,0,0,0,4,5,80,2,4,50,0,2,2,1,0,0,1,2,4,0
5/11/2024,3,"FIELDS, C.",00:24:12,11,0,0,0,1,1,100,3,6,50,0,2,2,1,0,0,0,1,1,0
5/11/2024,6,"MATA, M.",00:30:20,11,2,2,100,0,2,0,3,5,60,2,3,5,2,0,0,0,2,1,1
5/11/2024,7,"CALFANI, M.",00:05:58,2,0,0,0,1,2,50,0,0,0,0,2,2,1,0,0,0,0,2,0
5/11/2024,10,"SMANIOTTI, F.",00:17:05,6,0,0,0,0,3,0,2,3,66,1,2,3,2,0,0,2,0,2,0
5/11/2024,12,"VENEGAS, J.",00:15:46,3,0,0,0,0,1,0,1,2,50,0,1,1,3,0,0,1,2,1,2
5/11/2024,13,"BARRAL, P.",00:24:14,5,0,0,0,1,4,25,1,4,25,1,2,3,6,0,0,1,2,0,3
5/11/2024,17,"DIGON, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,20,"SCHATTMANN, C.",00:06:57,2,0,0,0,1,1,100,0,2,0,0,0,0,0,0,0,0,0,0,1
5/11/2024,26,"LOPEZ, J.",00:06:09,4,0,2,0,2,2,100,0,0,0,1,0,1,0,1,0,0,0,2,3
5/11/2024,30,"CHAPERO, T.",00:27:53,13,1,3,33,6,6,100,0,0,0,2,5,7,1,1,0,2,1,3,3
