Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
11/11/2024,1,"VILDOZA, L.",00:25:33,14,0,0,0,1,3,33,4,6,66,1,2,3,5,0,1,2,3,3,1
11/11/2024,2,"AALIYA, L.",00:12:36,3,0,0,0,0,6,0,1,2,50,1,1,2,0,1,0,0,0,2,0
11/11/2024,3,"MOUSSA, F.",00:24:19,8,0,0,0,1,2,50,2,9,22,0,1,1,2,0,0,1,1,3,0
11/11/2024,5,"GUERRERO, J.",00:07:06,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,0,1,0,0
11/11/2024,6,"COPELLO, N.",00:28:44,12,0,0,0,0,1,0,4,9,44,0,5,5,1,0,0,2,0,1,1
11/11/2024,7,"CORSI, B.",00:04:02,6,0,0,0,0,0,0,2,2,100,0,1,1,0,0,0,0,0,1,0
11/11/2024,9,"LUGARINI, B.",00:23:43,5,3,3,100,1,1,100,0,4,0,0,4,4,4,0,0,4,0,0,4
11/11/2024,10,"POMOLI, N.",00:21:21,14,3,6,50,4,6,66,1,4,25,2,2,4,3,0,0,3,2,3,4
11/11/2024,13,"MONACCHI, T.",00:23:39,12,0,0,0,3,5,60,2,2,100,3,4,7,3,0,0,2,1,0,0
11/11/2024,14,"SAIZ, J.",00:23:40,15,5,6,83,5,7,71,0,0,0,1,6,7,4,0,0,0,1,1,3
11/11/2024,19,"FERRI, V.",00:02:38,2,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0
11/11/2024,20,"BARROS, A.",00:02:38,3,0,0,0,0,0,0,1,1,100,0,1,1,0,0,0,0,0,0,0
