Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
9/11/2024,2,"FERNANDEZ, J.",00:08:52,6,0,0,0,3,4,75,0,0,0,1,1,2,0,0,1,0,2,2,0
9/11/2024,7,"FORESTIER, V.",00:21:08,4,2,2,100,1,1,100,0,2,0,0,7,7,1,0,0,0,3,2,2
9/11/2024,8,"PRIDDY, N.",00:21:00,17,1,1,100,2,2,100,4,7,57,0,0,0,2,0,0,1,1,4,1
9/11/2024,9,"RODRIGUEZ, J.",00:11:07,10,0,2,0,2,4,50,2,4,50,1,2,3,0,0,0,0,1,3,2
9/11/2024,10,"CORBALAN, J.",00:19:15,9,3,4,75,3,5,60,0,5,0,1,2,3,4,0,0,0,0,3,6
9/11/2024,11,"LUCHI, M.",00:22:12,4,0,0,0,2,2,100,0,0,0,0,2,2,2,0,0,0,1,0,0
9/11/2024,12,"AGUERRE, F.",00:21:35,12,2,2,100,2,3,66,2,3,66,2,6,8,0,1,0,0,0,1,1
9/11/2024,16,"FARIAS, J.",00:01:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2024,21,"BECTON, R.",00:16:44,12,4,6,66,4,5,80,0,0,0,1,8,9,1,3,1,0,3,1,3
9/11/2024,22,"BARCO, J.",00:06:55,3,0,0,0,0,0,0,1,2,50,0,1,1,0,0,0,1,0,0,0
9/11/2024,73,"CARRERAS, X.",00:25:38,8,0,0,0,1,1,100,2,3,66,2,9,11,2,0,1,1,0,3,2
9/11/2024,91,"FIGUEREDO, D.",00:24:29,5,2,2,100,0,3,0,1,6,16,1,3,4,8,0,0,0,2,2,2
