Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
17/10/2024,1,"CECI, M.",00:01:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/10/2024,5,"DIGGS, A.",00:14:43,9,1,1,100,4,5,80,0,0,0,1,4,5,1,0,0,0,0,1,1
17/10/2024,6,"APREA, J.",00:25:17,4,0,0,0,2,6,33,0,0,0,0,5,5,3,0,0,1,0,0,0
17/10/2024,7,"CAPPONI, F.",00:16:35,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,1
17/10/2024,9,"MERCHANT, E.",00:27:03,22,7,11,63,6,9,66,1,3,33,0,3,3,0,1,1,2,1,3,9
17/10/2024,11,"GOMEZ, C.",00:25:29,7,1,2,50,0,3,0,2,4,50,0,3,3,4,0,0,3,2,5,3
17/10/2024,13,"MAGGI, A.",00:11:52,3,0,0,0,0,0,0,1,3,33,1,5,6,0,0,0,0,0,4,0
17/10/2024,15,"SAFAR, S.",00:33:06,7,0,0,0,2,4,50,1,8,12,0,6,6,2,1,0,2,3,3,2
17/10/2024,20,"ZAWADSKI, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/10/2024,22,"FRAGA, L.",00:26:27,16,3,3,100,2,3,66,3,9,33,1,2,3,1,0,0,1,3,2,4
17/10/2024,24,"RUIZ, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/10/2024,33,"PIÑERO, P.",00:18:24,3,0,0,0,0,1,0,1,3,33,0,1,1,1,0,1,1,0,4,1
