Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
1/11/2024,1,"PAZ , E.",00:06:41,1,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1/11/2024,2,"JENKINS, J.",00:31:28,12,2,2,100,2,4,50,2,5,40,0,6,6,3,0,0,0,2,2,1
1/11/2024,3,"CHACON, M.",00:04:50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1/11/2024,5,"DE LOS SANTOS, N.",00:25:19,12,2,2,100,5,9,55,0,0,0,0,1,1,2,0,1,0,1,4,6
1/11/2024,6,"CISNEROS, A.",00:05:23,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0
1/11/2024,9,"DATO, M.",00:33:37,19,0,0,0,5,7,71,3,7,42,0,1,1,2,0,0,0,0,3,0
1/11/2024,11,"ARAUJO, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2024,12,"TORETTA, E.",00:14:41,9,2,2,100,2,3,66,1,3,33,1,2,3,0,0,0,2,2,0,3
1/11/2024,14,"RIVERO, C.",00:09:37,6,0,0,0,3,3,100,0,1,0,1,0,1,0,0,0,0,0,2,0
1/11/2024,15,"NATION, A.",00:34:52,21,4,4,100,4,5,80,3,3,100,0,2,2,1,2,0,1,0,2,2
1/11/2024,17,"AYALA, V.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2024,23,"DANIELS, T.",00:33:32,8,0,0,0,4,4,100,0,0,0,0,4,4,3,0,0,0,4,2,3
