Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
6/11/2024,2,"FERNANDEZ, J.",00:12:45,4,0,0,0,2,2,100,0,3,0,0,1,1,1,0,0,1,0,2,3
6/11/2024,3,"CORSO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2024,7,"FORESTIER, V.",00:23:57,11,1,5,20,2,3,66,2,4,50,0,7,7,0,0,0,4,0,2,4
6/11/2024,8,"PRIDDY, N.",00:25:32,11,0,0,0,1,2,50,3,6,50,0,1,1,0,0,0,0,1,2,0
6/11/2024,9,"RODRIGUEZ, J.",00:03:55,2,0,0,0,1,3,33,0,0,0,0,0,0,0,0,0,0,0,2,0
6/11/2024,10,"CORBALAN, J.",00:18:54,9,3,4,75,3,7,42,0,1,0,1,0,1,2,0,0,0,0,1,3
6/11/2024,11,"LUCHI, M.",00:22:06,2,0,0,0,1,2,50,0,0,0,0,2,2,4,0,0,0,3,3,0
6/11/2024,12,"AGUERRE, F.",00:25:48,5,0,0,0,1,4,25,1,2,50,1,11,12,1,1,0,0,1,1,2
6/11/2024,21,"BECTON, R.",00:17:54,7,3,6,50,2,2,100,0,0,0,1,3,4,0,1,0,1,4,2,5
6/11/2024,22,"BARCO, J.",00:01:55,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
6/11/2024,73,"CARRERAS, X.",00:23:47,9,0,2,0,3,4,75,1,4,25,1,6,7,2,0,0,2,3,2,1
6/11/2024,91,"FIGUEREDO, D.",00:23:27,19,2,2,100,4,5,80,3,5,60,0,3,3,3,0,0,2,1,1,1
