Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
16/10/2024,1,"MOUSQUERE, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2024,4,"AZPILICUETA, A.",00:11:58,9,6,6,100,0,0,0,1,2,50,0,1,1,0,0,0,0,0,2,3
16/10/2024,5,"TORRESI, J.",00:16:44,2,0,0,0,1,2,50,0,2,0,1,2,3,0,0,0,2,1,1,0
16/10/2024,6,"QUIROGA, N.",00:04:32,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
16/10/2024,8,"LATERZA, J.",00:26:58,6,0,0,0,0,2,0,2,5,40,0,3,3,3,0,0,0,3,1,1
16/10/2024,9,"CONRRADI, F.",00:17:55,4,0,0,0,2,3,66,0,3,0,0,0,0,1,0,1,2,2,2,0
16/10/2024,10,"RAMIREZ, K.",00:13:53,7,3,5,60,2,3,66,0,0,0,2,3,5,0,0,0,1,1,3,3
16/10/2024,11,"BROCAL, A.",00:30:53,14,3,3,100,4,4,100,1,6,16,1,4,5,3,0,0,2,3,3,3
16/10/2024,13,"ASCANIO, J.",00:20:27,4,0,0,0,2,4,50,0,2,0,1,4,5,0,0,0,0,0,4,1
16/10/2024,14,"ACEVEDO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2024,19,"BARREIRO, A.",00:30:35,9,0,0,0,3,5,60,1,4,25,1,6,7,1,0,0,1,1,2,2
16/10/2024,41,"VORHEES, W.",00:26:07,21,3,3,100,9,11,81,0,1,0,0,10,10,0,0,0,1,1,4,4
