Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
14/11/2024,2,"GONZALEZ, M.",00:01:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/2024,4,"LEZCANO, E.",00:25:22,6,0,2,0,3,7,42,0,5,0,2,2,4,1,0,0,2,3,3,3
14/11/2024,5,"LADO, M.",00:11:32,2,2,2,100,0,1,0,0,0,0,2,3,5,0,0,0,0,1,1,2
14/11/2024,6,"MARTINEZ, J.",00:21:27,0,0,0,0,0,1,0,0,4,0,2,1,3,4,0,0,1,1,3,0
14/11/2024,7,"ROVERES, A.",00:13:44,9,4,6,66,1,1,100,1,1,100,2,0,2,0,0,0,1,0,3,5
14/11/2024,9,"RODRIGUEZ, F.",00:15:26,6,1,2,50,1,3,33,1,4,25,1,1,2,0,0,0,3,2,2,2
14/11/2024,12,"GALLEGOS, R.",00:25:30,12,0,1,0,3,6,50,2,7,28,2,3,5,1,0,0,2,7,1,4
14/11/2024,13,"RODRIGUEZ, C.",00:02:18,2,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/2024,14,"DIEZ, A.",00:18:16,4,2,2,100,1,2,50,0,2,0,1,2,3,0,0,0,0,0,2,2
14/11/2024,21,"SPANO, T.",00:22:44,2,0,0,0,1,3,33,0,2,0,0,0,0,3,0,0,2,2,2,1
14/11/2024,25,"BETTIGA, L.",00:24:43,12,3,3,100,3,8,37,1,3,33,3,5,8,0,0,2,1,0,2,2
14/11/2024,93,"FIERRO, M.",00:17:49,12,2,2,100,2,5,40,2,4,50,1,2,3,1,0,0,3,0,0,2
