Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
14/11/2024,1,"VILDOZA, L.",00:31:13,10,1,2,50,0,1,0,3,5,60,1,2,3,3,0,0,2,4,2,2
14/11/2024,2,"AALIYA, L.",00:14:52,9,3,4,75,3,4,75,0,2,0,3,1,4,0,0,0,0,2,3,2
14/11/2024,3,"MOUSSA, F.",00:13:15,1,1,2,50,0,1,0,0,2,0,3,0,3,1,0,0,0,1,2,1
14/11/2024,5,"GUERRERO, J.",00:02:18,3,0,0,0,0,1,0,1,1,100,0,0,0,0,0,0,0,1,0,0
14/11/2024,6,"COPELLO, N.",00:28:17,6,0,0,0,0,3,0,2,7,28,1,7,8,3,0,0,2,1,2,1
14/11/2024,7,"CORSI, B.",00:01:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/2024,9,"LUGARINI, B.",00:22:44,8,0,0,0,1,3,33,2,5,40,1,5,6,3,0,0,3,2,2,0
14/11/2024,10,"POMOLI, N.",00:25:07,19,6,8,75,5,5,100,1,5,20,1,2,3,3,0,0,2,2,4,7
14/11/2024,13,"MONACCHI, T.",00:25:12,15,1,2,50,4,5,80,2,4,50,3,8,11,1,0,0,1,5,3,1
14/11/2024,14,"SAIZ, J.",00:24:12,8,0,1,0,4,7,57,0,0,0,2,2,4,0,2,0,0,2,2,5
14/11/2024,20,"BARROS, A.",00:01:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/2024,35,"ACUÑA, R.",00:09:25,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,1,3,0
