Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
31/10/2024,3,"CAPELLI, S.",00:01:21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,4,"FRONTERA, R.",00:15:13,7,0,0,0,2,5,40,1,5,20,1,0,1,0,0,1,0,1,2,0
31/10/2024,6,"DI PRINZIO, P.",00:03:09,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31/10/2024,8,"ALLENDE, T.",00:19:29,8,1,2,50,2,5,40,1,1,100,2,3,5,0,0,0,1,0,2,2
31/10/2024,9,"DUPUY, E.",00:28:56,6,2,2,100,2,5,40,0,8,0,0,2,2,1,0,0,1,1,4,2
31/10/2024,11,"ROMERO, G.",00:25:33,9,3,3,100,3,5,60,0,1,0,2,3,5,1,0,1,1,0,3,3
31/10/2024,13,"TORNE, E.",00:17:46,3,1,1,100,1,3,33,0,1,0,2,4,6,0,0,1,1,1,2,2
31/10/2024,14,"DOMINICI, L.",00:01:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,15,"SLIDER, J.",00:27:21,4,2,2,100,1,1,100,0,6,0,0,8,8,3,1,0,1,1,0,6
31/10/2024,17,"GENNERO, A.",00:11:21,3,0,0,0,0,0,0,1,1,100,1,1,2,0,0,0,0,0,1,0
31/10/2024,19,"PODESTA, F.",00:20:31,11,2,2,100,3,5,60,1,4,25,0,0,0,2,0,0,0,0,2,1
31/10/2024,55,"GOMEZ, M.",00:27:38,18,0,0,0,3,5,60,4,8,50,1,1,2,2,0,0,1,1,5,1
