Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
21/10/2024,1,"VILDOZA, L.",00:29:30,5,0,0,0,1,1,100,1,3,33,0,0,0,7,0,0,2,0,2,1
21/10/2024,2,"AALIYA, L.",00:14:40,10,0,2,0,2,4,50,2,3,66,1,0,1,0,0,0,0,0,3,2
21/10/2024,3,"MOUSSA, F.",00:05:29,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0
21/10/2024,4,"NEGRETE, A.",00:24:05,13,1,1,100,3,4,75,2,5,40,0,5,5,1,0,0,1,3,3,1
21/10/2024,5,"GUERRERO, J.",00:01:19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21/10/2024,6,"COPELLO, N.",00:18:54,4,1,2,50,0,1,0,1,3,33,0,0,0,2,0,0,0,0,2,1
21/10/2024,9,"LUGARINI, B.",00:27:49,18,0,0,0,6,6,100,2,2,100,1,0,1,2,0,0,0,3,1,0
21/10/2024,10,"POMOLI, N.",00:25:01,10,1,4,25,3,4,75,1,3,33,2,8,10,7,1,1,0,1,4,4
21/10/2024,13,"MONACCHI, T.",00:17:35,1,1,1,100,0,0,0,0,2,0,0,6,6,1,0,0,0,1,4,0
21/10/2024,14,"SAIZ, J.",00:18:30,14,2,4,50,6,7,85,0,0,0,1,3,4,0,1,0,1,1,1,3
21/10/2024,20,"BARROS, A.",00:01:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2024,35,"ACUÑA, R.",00:15:50,9,1,3,33,4,6,66,0,3,0,0,1,1,1,0,0,1,0,3,2
