Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
13/11/2024,3,"FERGUSON, R.",00:30:07,18,5,6,83,5,11,45,1,4,25,1,2,3,1,0,1,1,5,2,3
13/11/2024,4,"GRONDA, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/2024,5,"ALONSO, G.",00:21:33,5,0,0,0,1,2,50,1,5,20,0,6,6,1,0,0,2,1,1,1
13/11/2024,7,"RATTERO, R.",00:11:37,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2
13/11/2024,8,"NOGUERA, N.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/2024,9,"MORESCO, A.",00:02:33,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
13/11/2024,10,"HARINA, F.",00:34:44,22,2,3,66,4,5,80,4,8,50,0,4,4,1,0,0,2,1,3,2
13/11/2024,12,"FRANCO, N.",00:10:55,2,0,1,0,1,1,100,0,0,0,0,2,2,0,0,1,0,0,3,1
13/11/2024,13,"SANCHEZ, R.",00:33:51,18,2,4,50,8,12,66,0,0,0,5,6,11,3,0,2,0,1,5,4
13/11/2024,14,"GENITTI, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/2024,22,"SANDRINI, J.",00:33:22,10,0,0,0,2,5,40,2,5,40,0,1,1,9,0,0,1,2,2,2
13/11/2024,33,"OWENS, D.",00:21:17,11,0,0,0,4,7,57,1,2,50,1,6,7,3,0,1,1,0,5,1
