Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
3/11/2024,0,"MILLER, T.",00:19:19,1,1,2,50,0,0,0,0,0,0,1,6,7,1,1,0,0,2,4,2
3/11/2024,5,"BRUSSINO, J.",00:28:27,18,6,7,85,3,7,42,2,4,50,1,0,1,3,0,1,1,2,4,8
3/11/2024,6,"TABAREZ, P.",00:23:10,12,2,2,100,2,5,40,2,6,33,3,1,4,2,0,1,2,2,1,2
3/11/2024,10,"ROLFI, F.",00:04:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
3/11/2024,17,"BASABE, E.",00:23:18,7,2,4,50,1,1,100,1,7,14,1,3,4,2,0,0,2,0,1,2
3/11/2024,18,"PEREZ, A.",00:31:10,18,2,2,100,2,6,33,4,10,40,0,1,1,2,0,0,1,1,3,1
3/11/2024,20,"PIKALUK, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2024,32,"VASIRANI, E.",00:20:38,4,0,0,0,2,7,28,0,0,0,2,3,5,0,1,0,2,0,1,0
3/11/2024,33,"ROMANO, N.",00:23:06,7,1,2,50,3,6,50,0,3,0,0,8,8,2,0,0,1,4,1,4
3/11/2024,34,"LOUIS, A.",00:16:54,4,2,2,100,1,3,33,0,0,0,0,4,4,1,1,0,2,1,1,1
3/11/2024,77,"PIZARRO, I.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2024,80,"ZEZULAR, F.",00:09:45,2,0,0,0,1,1,100,0,1,0,0,0,0,1,0,0,2,0,3,1
