Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
5/11/2024,2,"COOPER, T.",00:21:53,13,1,1,100,3,4,75,2,4,50,1,4,5,0,0,0,1,3,1,1
5/11/2024,4,"STENTA, N.",00:02:57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,5,"GUERRERO, J.",00:14:24,3,1,1,100,1,1,100,0,1,0,1,2,3,2,0,0,1,1,3,1
5/11/2024,8,"ANDERSON, A.",00:05:09,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1
5/11/2024,10,"PIÑERO, F.",00:17:54,9,0,0,0,0,1,0,3,9,33,1,2,3,0,0,0,1,1,2,0
5/11/2024,11,"VILDOZA, J.",00:30:26,14,3,4,75,1,4,25,3,9,33,0,4,4,2,1,0,3,3,4,1
5/11/2024,12,"DELIA, M.",00:19:53,8,2,2,100,3,5,60,0,0,0,6,3,9,1,0,0,1,3,0,2
5/11/2024,17,"VEGA, S.",00:33:42,6,0,0,0,3,4,75,0,5,0,3,6,9,3,0,0,1,5,4,3
5/11/2024,19,"IBARGUEN, A.",00:21:15,16,6,7,85,5,6,83,0,0,0,3,0,3,0,2,1,0,1,1,4
5/11/2024,20,"DROCEZESKY, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,28,"PROME, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,44,"CUELLO, M.",00:32:26,14,4,4,100,2,6,33,2,6,33,2,4,6,4,0,0,0,2,0,2
