Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
22/10/2024,1,"MOUSQUERE, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2024,4,"AZPILICUETA, A.",00:06:33,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
22/10/2024,5,"TORRESI, J.",00:23:40,8,0,0,0,4,7,57,0,1,0,1,2,3,1,0,0,1,2,1,0
22/10/2024,6,"QUIROGA, N.",00:05:06,6,0,0,0,3,4,75,0,0,0,3,0,3,0,0,1,0,0,0,0
22/10/2024,8,"LATERZA, J.",00:23:37,5,0,0,0,1,3,33,1,4,25,0,5,5,3,0,0,2,3,0,2
22/10/2024,9,"CONRRADI, F.",00:16:39,2,0,0,0,1,3,33,0,1,0,0,2,2,3,0,0,4,4,0,3
22/10/2024,10,"RAMIREZ, K.",00:14:11,9,5,5,100,2,4,50,0,0,0,4,2,6,0,1,0,0,0,1,3
22/10/2024,11,"BROCAL, A.",00:26:40,8,5,9,55,0,3,0,1,4,25,1,0,1,3,0,0,2,3,3,5
22/10/2024,13,"ASCANIO, J.",00:22:50,11,2,2,100,0,2,0,3,6,50,1,3,4,2,1,1,0,1,2,1
22/10/2024,14,"ACEVEDO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2024,19,"BARREIRO, A.",00:34:55,14,3,5,60,4,7,57,1,2,50,4,7,11,0,0,1,1,1,4,4
22/10/2024,41,"VORHEES, W.",00:25:49,13,0,0,0,2,8,25,3,4,75,2,6,8,1,2,0,0,2,0,2
