Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
11/10/2024,1,"VILDOZA, L.",00:29:43,8,0,0,0,1,1,100,2,7,28,1,3,4,7,0,1,2,0,3,4
11/10/2024,2,"AALIYA, L.",00:14:01,2,0,0,0,1,2,50,0,2,0,1,1,2,1,0,0,0,0,1,0
11/10/2024,3,"MOUSSA, F.",00:09:37,3,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,2,0
11/10/2024,4,"NEGRETE, A.",00:27:02,11,1,1,100,5,9,55,0,2,0,1,3,4,1,0,0,0,1,1,1
11/10/2024,5,"GUERRERO, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2024,6,"COPELLO, N.",00:27:21,15,2,2,100,2,2,100,3,7,42,0,1,1,3,0,0,2,4,5,3
11/10/2024,9,"LUGARINI, B.",00:22:45,8,0,0,0,1,2,50,2,5,40,1,3,4,1,0,1,1,1,0,3
11/10/2024,10,"POMOLI, N.",00:13:08,12,4,6,66,4,7,57,0,2,0,0,2,2,1,0,0,1,2,2,4
11/10/2024,13,"MONACCHI, T.",00:24:57,9,0,1,0,3,3,100,1,4,25,0,0,0,2,0,0,1,0,2,2
11/10/2024,14,"SAIZ, J.",00:19:52,5,1,2,50,2,4,50,0,1,0,2,7,9,0,0,0,2,0,0,2
11/10/2024,20,"BARROS, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2024,35,"ACUÑA, R.",00:11:34,4,0,0,0,2,2,100,0,3,0,1,3,4,0,0,0,0,0,1,0
