Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
18/10/2024,1,"CLARKE, C.",00:36:03,13,0,1,0,5,6,83,1,4,25,1,10,11,4,0,0,1,4,2,4
18/10/2024,2,"INYACO, F.",00:18:32,5,0,0,0,1,1,100,1,5,20,0,1,1,0,0,0,1,0,3,0
18/10/2024,3,"FIELDS, C.",00:04:29,3,0,0,0,0,0,0,1,2,50,0,1,1,0,0,0,0,0,1,0
18/10/2024,6,"MATA, M.",00:34:03,23,8,8,100,3,6,50,3,4,75,0,4,4,2,1,0,0,3,2,5
18/10/2024,9,"MADRIGAL, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2024,10,"SMANIOTTI, F.",00:03:57,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,0
18/10/2024,12,"VENEGAS, J.",00:16:25,10,2,2,100,1,1,100,2,3,66,1,1,2,1,0,0,1,2,1,5
18/10/2024,13,"BARRAL, P.",00:23:35,9,2,4,50,2,2,100,1,5,20,0,2,2,3,0,0,0,3,3,4
18/10/2024,17,"DIGON, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2024,20,"SCHATTMANN, C.",00:23:23,8,3,3,100,1,2,50,1,4,25,0,3,3,3,0,0,1,1,3,3
18/10/2024,26,"LOPEZ, J.",00:15:14,4,2,2,100,1,2,50,0,0,0,0,1,1,0,1,0,0,0,3,1
18/10/2024,30,"CHAPERO, T.",00:24:18,8,0,1,0,4,4,100,0,1,0,0,4,4,2,0,0,1,0,3,1
