Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
25/10/2024,0,"FERNANDEZ, V.",00:32:12,14,1,1,100,2,6,33,3,6,50,1,5,6,5,0,1,2,0,1,1
25/10/2024,1,"THORNTON, W.",00:33:40,29,6,6,100,7,12,58,3,6,50,5,6,11,0,1,0,2,1,2,7
25/10/2024,2,"TOLOSA, F.",00:02:15,2,2,2,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25/10/2024,11,"CHAPERO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2024,12,"PINEDA, D.",00:22:50,9,3,3,100,0,2,0,2,5,40,0,1,1,0,0,0,0,0,3,1
25/10/2024,15,"CHIARAVIGLIO, N.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2024,18,"BEDNAREK, I.",00:17:54,4,2,2,100,1,3,33,0,0,0,1,0,1,0,1,0,0,0,2,1
25/10/2024,19,"AMAN, G.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2024,22,"ANDUJAR, L.",00:24:33,0,0,0,0,0,2,0,0,1,0,0,2,2,5,0,1,3,0,5,2
25/10/2024,24,"WALLACE, D.",00:18:50,3,0,0,0,0,3,0,1,4,25,3,1,4,0,0,0,0,1,2,1
25/10/2024,35,"MARIN, A.",00:18:24,12,2,3,66,2,3,66,2,4,50,0,3,3,1,0,0,0,0,5,2
25/10/2024,50,"THOMAS, M.",00:29:21,8,3,4,75,1,9,11,1,4,25,0,3,3,2,0,0,0,2,3,5
