Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
16/10/2024,0,"CARTER, M.",00:25:02,18,0,0,0,9,13,69,0,1,0,4,6,10,1,0,0,2,1,4,0
16/10/2024,2,"BENDER, V.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2024,5,"GRAMAJO, P.",00:26:24,19,5,7,71,4,6,66,2,4,50,0,3,3,5,0,0,3,0,1,6
16/10/2024,7,"AGUIRRE, G.",00:22:05,3,0,2,0,0,1,0,1,1,100,0,1,1,1,0,0,2,0,3,3
16/10/2024,9,"SANZ, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2024,10,"JAIME, A.",00:20:34,10,4,5,80,3,5,60,0,2,0,1,1,2,4,0,1,1,2,4,4
16/10/2024,11,"ELIAS, G.",00:13:32,4,1,2,50,0,2,0,1,3,33,0,2,2,2,0,0,0,1,4,1
16/10/2024,12,"GILETTO, S.",00:33:45,4,0,1,0,2,3,66,0,2,0,0,4,4,1,0,0,0,0,3,2
16/10/2024,15,"HOOPER, C.",00:14:33,1,1,2,50,0,3,0,0,0,0,2,1,3,0,0,1,0,1,4,1
16/10/2024,17,"REESE, J.",00:22:59,19,4,5,80,6,11,54,1,5,20,0,3,3,2,0,1,0,1,1,4
16/10/2024,21,"LARRAZA, J.",00:06:15,3,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,1,0,1,0
16/10/2024,55,"FRANCHELA, T.",00:14:51,4,0,0,0,2,7,28,0,2,0,0,2,2,0,0,0,0,0,2,0
