Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
28/10/2024,1,"FERRARO, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2024,3,"REESE, J.",00:27:16,17,2,2,100,6,10,60,1,4,25,1,0,1,1,0,0,1,0,3,1
28/10/2024,5,"GRAMAJO, P.",00:33:30,8,0,0,0,1,2,50,2,8,25,1,2,3,3,0,0,1,1,4,0
28/10/2024,7,"AGUIRRE, G.",00:33:11,13,0,0,0,2,3,66,3,10,30,1,8,9,7,0,0,0,2,1,4
28/10/2024,8,"ORTEGA, I.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2024,10,"JAIME, A.",00:22:39,0,0,0,0,0,1,0,0,2,0,1,2,3,1,0,0,0,1,4,3
28/10/2024,12,"GILETTO, S.",00:22:15,12,0,0,0,3,6,50,2,2,100,2,0,2,1,1,0,0,0,2,0
28/10/2024,15,"LARRAZA, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2024,21,"THOMAS, C.",00:23:49,6,2,4,50,2,3,66,0,0,0,3,2,5,2,0,0,0,4,1,5
28/10/2024,22,"MARCO, B.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2024,33,"RAMIREZ, C.",00:33:57,25,4,6,66,3,6,50,5,11,45,1,11,12,1,0,0,0,3,2,3
28/10/2024,55,"FRANCHELA, T.",00:03:24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
