Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
31/10/2024,4,"JARA, C.",00:20:58,9,0,0,0,3,6,50,1,4,25,0,3,3,0,0,0,1,0,1,1
31/10/2024,5,"CABRERA, M.",00:22:50,20,9,12,75,1,2,50,3,5,60,1,3,4,4,0,1,0,5,4,9
31/10/2024,6,"MARCUCCI, N.",00:23:28,6,1,2,50,1,2,50,1,6,16,0,1,1,1,1,0,1,1,4,2
31/10/2024,7,"BARRIONUEVO, F.",00:16:17,3,0,0,0,0,1,0,1,2,50,1,0,1,2,0,0,0,2,1,1
31/10/2024,9,"GARCIA, J.",00:05:21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
31/10/2024,10,"PAUTASSO, A.",00:28:30,15,1,2,50,1,2,50,4,8,50,0,6,6,0,0,0,1,0,4,5
31/10/2024,11,"CAFFARO, E.",00:01:31,1,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31/10/2024,12,"NALLY, J.",00:21:27,0,0,2,0,0,0,0,0,0,0,0,10,10,0,1,0,0,0,1,1
31/10/2024,15,"OBENG, Y.",00:12:03,2,0,0,0,1,1,100,0,0,0,0,2,2,0,0,0,0,2,2,0
31/10/2024,19,"VALLEJOS, R.",00:34:03,6,0,0,0,0,4,0,2,8,25,1,6,7,2,0,0,0,5,0,0
31/10/2024,20,"DIAZ, J.",00:01:54,2,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,27,"FILIPPETTI, E.",00:11:38,6,2,4,50,2,4,50,0,0,0,0,2,2,2,0,0,0,0,4,2
