Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
4/11/2024,1,"CECI, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2024,5,"DIGGS, A.",00:19:23,10,2,2,100,4,6,66,0,0,0,1,2,3,1,1,0,0,1,3,1
4/11/2024,6,"APREA, J.",00:20:37,4,0,0,0,2,8,25,0,0,0,0,4,4,0,0,0,0,0,3,0
4/11/2024,7,"CAPPONI, F.",00:18:59,4,0,0,0,2,2,100,0,3,0,0,0,0,2,0,0,0,1,1,1
4/11/2024,9,"MERCHANT, E.",00:31:40,13,3,4,75,5,7,71,0,2,0,0,5,5,2,0,0,0,0,2,6
4/11/2024,11,"GOMEZ, C.",00:27:56,15,0,0,0,3,6,50,3,7,42,1,1,2,3,0,0,0,1,5,3
4/11/2024,13,"MAGGI, A.",00:15:26,3,0,0,0,0,0,0,1,5,20,0,5,5,0,0,0,0,0,2,0
4/11/2024,15,"SAFAR, S.",00:26:31,3,3,3,100,0,4,0,0,7,0,0,2,2,1,0,0,0,1,4,2
4/11/2024,20,"ZAWADSKI, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2024,22,"FRAGA, L.",00:14:53,12,2,2,100,2,2,100,2,4,50,0,1,1,4,0,0,1,0,4,1
4/11/2024,26,"DEL DO , F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2024,33,"PIÑERO, P.",00:24:34,13,1,1,100,3,3,100,2,6,33,0,6,6,1,0,0,2,0,4,0
