Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
14/10/2024,2,"COOPER, T.",00:21:57,13,7,8,87,3,4,75,0,2,0,0,3,3,3,0,1,1,1,2,4
14/10/2024,4,"STENTA, N.",00:20:57,6,0,2,0,3,3,100,0,0,0,0,3,3,1,0,0,0,1,1,2
14/10/2024,5,"GUERRERO, J.",00:22:30,12,7,7,100,1,3,33,1,2,50,1,1,2,1,0,0,1,3,2,5
14/10/2024,8,"ANDERSON, A.",00:20:52,12,2,2,100,2,3,66,2,6,33,2,3,5,1,0,0,0,0,0,1
14/10/2024,10,"PIÑERO, F.",00:12:48,6,0,0,0,0,1,0,2,2,100,0,1,1,0,0,0,1,0,2,0
14/10/2024,11,"VILDOZA, J.",00:17:30,8,0,0,0,1,2,50,2,5,40,0,3,3,3,0,0,1,2,1,1
14/10/2024,12,"DELIA, M.",00:15:13,6,2,4,50,2,3,66,0,0,0,1,3,4,0,0,1,0,1,4,2
14/10/2024,17,"VEGA, S.",00:17:57,11,3,4,75,1,1,100,2,5,40,0,5,5,1,0,0,3,2,2,4
14/10/2024,19,"IBARGUEN, A.",00:18:32,10,4,8,50,3,3,100,0,0,0,0,3,3,1,0,0,0,1,3,5
14/10/2024,28,"PROME, T.",00:06:20,4,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,1,0,1,0
14/10/2024,44,"CUELLO, M.",00:19:08,11,0,0,0,4,5,80,1,2,50,0,1,1,6,0,1,0,1,0,0
14/10/2024,77,"CIFUENTES, F.",00:06:14,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2,1,0,1,0,0
