Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
29/10/2024,2,"GONZALEZ, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2024,4,"LEZCANO, E.",00:33:28,19,0,0,0,8,11,72,1,3,33,0,2,2,2,1,0,5,5,4,3
29/10/2024,5,"LADO, M.",00:12:41,2,2,2,100,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1
29/10/2024,6,"MARTINEZ, J.",00:16:20,5,2,2,100,0,2,0,1,4,25,0,3,3,2,0,0,1,0,4,1
29/10/2024,7,"ROVERES, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2024,9,"RODRIGUEZ, F.",00:25:16,7,2,2,100,1,3,33,1,3,33,2,5,7,0,0,1,1,1,2,1
29/10/2024,10,"WOLINSKY, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2024,12,"GALLEGOS, R.",00:29:00,8,3,3,100,1,2,50,1,5,20,2,8,10,7,0,0,2,2,0,5
29/10/2024,13,"RODRIGUEZ, C.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2024,14,"DIEZ, A.",00:27:19,18,0,0,0,9,14,64,0,2,0,3,5,8,1,0,2,0,1,3,0
29/10/2024,21,"SPANO, T.",00:35:07,10,2,2,100,1,5,20,2,5,40,1,2,3,2,1,3,1,1,3,2
29/10/2024,93,"FIERRO, M.",00:20:49,4,1,2,50,0,6,0,1,2,50,1,4,5,1,0,0,1,0,2,1
