Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
13/10/2024,1,"PAZ , E.",00:10:46,2,2,2,100,0,2,0,0,2,0,1,0,1,0,0,0,0,1,1,2
13/10/2024,2,"JENKINS, J.",00:26:43,10,2,3,66,4,5,80,0,1,0,0,1,1,2,1,0,2,0,5,3
13/10/2024,3,"CHACON, M.",00:25:35,14,4,4,100,2,5,40,2,6,33,2,5,7,3,0,0,0,2,3,2
13/10/2024,5,"DE LOS SANTOS, N.",00:16:04,11,1,2,50,2,3,66,2,5,40,1,2,3,1,0,0,2,0,2,3
13/10/2024,6,"CISNEROS, A.",00:22:48,11,1,1,100,5,6,83,0,1,0,1,4,5,1,1,0,3,0,2,1
13/10/2024,9,"DATO, M.",00:23:30,11,1,2,50,2,3,66,2,4,50,1,2,3,2,0,1,4,0,3,2
13/10/2024,10,"COPESKY, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2024,11,"ARAUJO, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2024,12,"TORETTA, E.",00:26:31,20,4,4,100,2,4,50,4,9,44,1,2,3,0,0,0,0,0,2,3
13/10/2024,14,"RIVERO, C.",00:29:15,12,6,8,75,3,6,50,0,1,0,3,5,8,4,0,0,1,0,5,7
13/10/2024,15,"NATION, A.",00:18:47,6,0,0,0,3,6,50,0,4,0,0,0,0,1,1,0,0,1,2,1
13/10/2024,17,"AYALA, V.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
