Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
13/10/2024,0,"BANEGAS, J.",00:20:35,6,0,0,0,0,1,0,2,4,50,0,3,3,0,0,0,0,1,2,0
13/10/2024,2,"GARGALLO, L.",00:31:10,1,1,2,50,0,2,0,0,4,0,1,3,4,0,0,0,2,0,2,4
13/10/2024,3,"BOTTA, T.",00:23:29,8,0,0,0,4,9,44,0,3,0,1,2,3,2,0,0,2,1,3,2
13/10/2024,5,"GARCIA, G.",00:25:36,13,3,4,75,2,4,50,2,8,25,0,5,5,1,0,0,3,1,2,5
13/10/2024,6,"ACEVEDO, S.",00:22:56,10,4,4,100,3,4,75,0,3,0,0,4,4,0,0,1,1,0,2,3
13/10/2024,7,"REARTE, M.",00:01:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2024,8,"RAMALLO, G.",00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2024,12,"MENDEZ, F.",00:16:09,10,0,0,0,2,2,100,2,4,50,0,2,2,2,0,1,0,2,2,0
13/10/2024,18,"PAYTON, E.",00:18:37,0,0,0,0,0,2,0,0,5,0,0,1,1,0,0,0,0,1,0,0
13/10/2024,20,"LEDESMA, R.",00:14:16,2,2,2,100,0,1,0,0,0,0,0,4,4,2,2,0,1,0,3,1
13/10/2024,22,"CARABALI, B.",00:25:44,4,4,4,100,0,0,0,0,0,0,4,2,6,0,9,0,0,4,4,4
13/10/2024,24,"BENAY, L.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
