Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
12/11/2024,0,"MILLER, T.",00:24:23,9,0,0,0,3,7,42,1,1,100,4,4,8,0,1,2,2,0,2,2
12/11/2024,2,"CAMPOS, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2024,4,"AMPRIMO, R.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2024,6,"TABAREZ, P.",00:24:17,0,0,1,0,0,0,0,0,4,0,1,2,3,0,0,0,0,1,3,1
12/11/2024,10,"ROLFI, F.",00:21:42,7,0,0,0,2,5,40,1,3,33,1,0,1,3,0,1,0,1,1,1
12/11/2024,17,"BASABE, E.",00:31:35,14,2,2,100,3,6,50,2,7,28,0,6,6,2,0,1,2,1,4,2
12/11/2024,18,"PEREZ, A.",00:34:37,15,3,5,60,3,10,30,2,6,33,1,4,5,4,1,3,3,3,1,7
12/11/2024,32,"VASIRANI, E.",00:15:37,4,0,0,0,2,6,33,0,0,0,1,2,3,0,1,0,1,2,0,0
12/11/2024,33,"ROMANO, N.",00:25:33,10,0,0,0,2,5,40,2,5,40,0,3,3,0,0,0,0,2,0,0
12/11/2024,41,"COGLIATI, P.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2024,80,"ZEZULAR, F.",00:22:17,6,2,2,100,2,4,50,0,1,0,2,4,6,0,2,0,0,2,4,2
