Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
18/10/2024,1,"ARIAS, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2024,2,"NAYLOR, C.",00:26:25,12,5,7,71,2,7,28,1,3,33,1,2,3,0,0,0,0,2,1,3
18/10/2024,3,"CAPELLI, S.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2024,4,"FRONTERA, R.",00:09:42,0,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,1,1,1
18/10/2024,8,"ALLENDE, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2024,9,"DUPUY, E.",00:37:37,22,10,10,100,3,10,30,2,5,40,2,1,3,1,0,0,3,2,2,7
18/10/2024,11,"ROMERO, G.",00:21:49,1,1,2,50,0,1,0,0,2,0,1,6,7,0,0,0,2,0,1,3
18/10/2024,13,"TORNE, E.",00:13:21,3,1,2,50,1,2,50,0,0,0,0,0,0,0,0,0,0,0,3,2
18/10/2024,15,"SLIDER, J.",00:37:06,12,6,6,100,0,2,0,2,7,28,1,8,9,4,0,0,1,2,3,6
18/10/2024,17,"GENNERO, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2024,19,"PODESTA, F.",00:23:42,9,1,2,50,4,5,80,0,0,0,1,2,3,0,0,0,1,0,3,1
18/10/2024,55,"GOMEZ, M.",00:30:18,8,2,2,100,0,3,0,2,5,40,2,4,6,1,0,0,0,5,2,3
