Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
14/10/2024,1,"BELL, R.",00:19:24,14,6,7,85,1,7,14,2,4,50,0,1,1,2,0,1,1,3,1,4
14/10/2024,3,"GUERRA, Y.",00:17:00,4,0,0,0,2,3,66,0,0,0,1,2,3,2,0,0,0,0,2,1
14/10/2024,7,"KONSZTADT, A.",00:20:48,4,0,0,0,2,2,100,0,2,0,1,4,5,2,0,0,1,3,0,1
14/10/2024,8,"CABOT, M.",00:23:10,3,0,0,0,0,2,0,1,3,33,0,3,3,0,0,0,1,0,4,0
14/10/2024,9,"BOMBINO, P.",00:19:13,6,0,0,0,3,7,42,0,0,0,0,4,4,0,2,0,2,2,2,1
14/10/2024,10,"ALESSIO, J.",00:17:12,10,5,6,83,1,2,50,1,2,50,0,1,1,1,0,0,0,0,2,5
14/10/2024,13,"HURE, D.",00:15:09,8,0,0,0,1,1,100,2,2,100,0,2,2,0,0,0,0,0,3,1
14/10/2024,16,"BORSATTI, M.",00:08:51,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,1,1
14/10/2024,22,"CHAMORRO, F.",00:16:38,10,0,0,0,5,7,71,0,1,0,0,0,0,1,0,1,3,2,4,1
14/10/2024,30,"COSOLITO, M.",00:19:08,8,2,2,100,3,4,75,0,4,0,0,2,2,2,1,0,0,1,3,1
14/10/2024,44,"ASTULFI, S.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2024,85,"MITCHELL, T.",00:23:27,5,2,2,100,0,2,0,1,5,20,1,2,3,1,1,0,3,3,2,2
