Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
13/11/2024,1,"BELL, R.",00:23:14,13,0,0,0,5,10,50,1,4,25,0,3,3,1,0,0,0,0,2,1
13/11/2024,3,"GUERRA, Y.",00:16:52,7,2,4,50,1,1,100,1,2,50,1,3,4,3,0,0,0,0,2,2
13/11/2024,7,"KONSZTADT, A.",00:19:39,0,0,2,0,0,1,0,0,2,0,0,1,1,1,0,0,2,4,4,2
13/11/2024,8,"CABOT, M.",00:20:21,2,0,0,0,1,1,100,0,3,0,0,1,1,3,0,0,1,0,5,0
13/11/2024,9,"BOMBINO, P.",00:19:33,8,2,2,100,3,4,75,0,0,0,1,7,8,1,0,0,2,0,2,1
13/11/2024,10,"ALESSIO, J.",00:20:27,15,5,6,83,5,7,71,0,2,0,1,3,4,1,0,0,0,1,4,2
13/11/2024,11,"GONZALEZ, U.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/2024,13,"HURE, D.",00:21:20,14,4,5,80,5,7,71,0,2,0,3,1,4,1,0,0,0,1,2,2
13/11/2024,16,"BORSATTI, M.",00:04:39,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0
13/11/2024,22,"CHAMORRO, F.",00:02:43,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13/11/2024,30,"COSOLITO, M.",00:31:04,7,1,2,50,0,2,0,2,6,33,1,5,6,5,0,0,1,3,3,2
13/11/2024,45,"MORRISON, D.",00:20:08,23,6,6,100,4,9,44,3,4,75,2,7,9,3,0,0,3,2,2,5
