Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
6/11/2024,3,"FERGUSON, R.",00:34:10,13,5,7,71,4,8,50,0,1,0,0,4,4,1,0,2,2,1,4,8
6/11/2024,4,"GRONDA, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2024,5,"ALONSO, G.",00:13:50,8,0,0,0,1,1,100,2,5,40,0,3,3,1,0,0,1,2,3,0
6/11/2024,6,"RODRIGUEZ, M.",00:17:36,10,6,7,85,2,2,100,0,0,0,0,6,6,0,0,0,0,1,5,3
6/11/2024,7,"RATTERO, R.",00:02:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/11/2024,9,"MORESCO, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2024,10,"HARINA, F.",00:40:45,18,5,7,71,2,7,28,3,8,37,0,3,3,1,0,0,2,1,2,4
6/11/2024,12,"FRANCO, N.",00:14:47,7,0,0,0,2,2,100,1,2,50,0,2,2,1,0,1,0,1,1,0
6/11/2024,13,"SANCHEZ, R.",00:37:43,16,4,7,57,6,12,50,0,0,0,4,8,12,2,1,1,1,3,2,5
6/11/2024,14,"GENITTI, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2024,22,"SANDRINI, J.",00:35:55,8,1,2,50,2,5,40,1,5,20,1,3,4,9,0,0,4,2,3,1
6/11/2024,33,"OWENS, D.",00:27:43,16,4,4,100,6,13,46,0,1,0,2,8,10,0,0,0,0,1,4,4
