Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
07/10/2024,4,"STENTA, N.",00:22:50,12,1,1,100,4,4,100,1,4,25,0,2,2,1,0,0,3,1,1,2
07/10/2024,5,"GUERRERO, J.",00:25:51,8,2,2,100,3,4,75,0,3,0,3,2,5,2,0,0,0,3,3,1
07/10/2024,8,"ANDERSON, A.",00:21:18,14,1,2,50,2,3,66,3,6,50,1,6,7,2,0,0,1,2,2,1
07/10/2024,10,"PIÑERO, F.",00:21:19,5,0,0,0,1,1,100,1,3,33,2,1,3,0,0,0,0,1,3,0
07/10/2024,11,"VILDOZA, J.",00:30:49,15,2,3,66,2,5,40,3,9,33,0,4,4,3,0,0,0,0,3,4
07/10/2024,12,"DELIA, M.",00:22:29,15,1,2,50,7,8,87,0,1,0,0,4,4,0,1,0,1,0,2,2
07/10/2024,17,"VEGA, S.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/10/2024,19,"IBARGUEN, A.",00:17:31,9,3,4,75,3,4,75,0,0,0,5,1,6,0,0,1,0,0,2,4
07/10/2024,20,"DROCEZESKY, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/10/2024,22,"DONZINO, O.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/10/2024,28,"PROME, T.",00:07:22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
07/10/2024,44,"CUELLO, M.",00:30:31,3,1,1,100,1,2,50,0,4,0,0,6,6,1,0,1,1,0,2,2
