Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
14/10/2024,0,"FERNANDEZ, V.",00:30:26,18,0,0,0,3,4,75,4,8,50,0,4,4,6,0,0,2,0,0,3
14/10/2024,1,"THORNTON, W.",00:35:14,19,3,4,75,5,8,62,2,5,40,0,7,7,3,0,0,0,2,3,7
14/10/2024,2,"TOLOSA, F.",00:04:27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
14/10/2024,11,"CHAPERO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2024,15,"CHIARAVIGLIO, N.",00:13:07,5,0,0,0,1,1,100,1,4,25,0,2,2,1,0,0,0,0,2,1
14/10/2024,18,"BEDNAREK, I.",00:15:06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
14/10/2024,19,"AMAN, G.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2024,22,"ANDUJAR, L.",00:17:08,6,1,2,50,1,2,50,1,4,25,1,1,2,2,1,0,0,0,3,1
14/10/2024,24,"WALLACE, D.",00:23:40,14,0,0,0,1,2,50,4,5,80,3,0,3,1,0,0,0,0,3,2
14/10/2024,33,"ROSSI, G.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2024,35,"MARIN, A.",00:30:01,5,0,0,0,1,2,50,1,5,20,1,3,4,1,0,1,1,4,4,1
14/10/2024,50,"THOMAS, M.",00:30:50,11,2,2,100,3,6,50,1,4,25,0,1,1,3,0,0,1,3,2,2
