Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
10/10/2024,0,"FRANCA, J.",00:26:58,21,3,4,75,9,12,75,0,0,0,2,6,8,0,3,0,0,1,0,6
10/10/2024,1,"WALTON, Z.",00:19:16,9,1,3,33,4,6,66,0,1,0,1,4,5,1,0,0,2,0,4,4
10/10/2024,5,"LOCKETT, P.",00:13:02,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1
10/10/2024,6,"ROMEGIALLI, S.",00:11:51,4,0,0,0,2,3,66,0,3,0,2,2,4,0,0,0,1,1,0,1
10/10/2024,9,"FACELLO, A.",00:19:09,2,0,0,0,1,3,33,0,3,0,0,3,3,4,0,0,2,4,4,1
10/10/2024,10,"ALIENDE, G.",00:22:25,7,0,0,0,2,5,40,1,6,16,1,1,2,1,0,0,0,1,3,0
10/10/2024,11,"PEREZ, S.",00:07:38,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,1,1,0,2,0
10/10/2024,12,"MORALES, J.",00:25:25,5,2,2,100,0,2,0,1,6,16,2,5,7,0,0,0,0,2,5,2
10/10/2024,13,"MARTINEZ, C.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2024,14,"MORALES, A.",00:00:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2024,22,"DEFELIPPO, J.",00:27:42,19,2,3,66,4,8,50,3,7,42,2,3,5,2,0,0,0,4,3,3
10/10/2024,33,"SHRIVER, D.",00:25:41,5,0,0,0,1,3,33,1,4,25,1,3,4,2,0,0,0,0,2,0
