Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
5/11/2024,0,"MILLER, T.",00:29:21,9,1,2,50,4,6,66,0,1,0,4,5,9,2,1,1,1,1,3,1
5/11/2024,4,"AMPRIMO, R.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,5,"BRUSSINO, J.",00:32:52,11,0,0,0,1,3,33,3,8,37,0,3,3,3,0,0,1,1,2,1
5/11/2024,6,"TABAREZ, P.",00:15:08,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,2,1,1
5/11/2024,10,"ROLFI, F.",00:08:01,2,0,0,0,1,1,100,0,1,0,1,1,2,0,0,1,0,1,1,0
5/11/2024,17,"BASABE, E.",00:20:47,6,0,0,0,3,4,75,0,1,0,2,2,4,1,0,0,3,1,1,3
5/11/2024,18,"PEREZ, A.",00:31:16,7,1,2,50,3,4,75,0,5,0,0,5,5,3,0,0,1,2,4,4
5/11/2024,20,"PIKALUK, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,32,"VASIRANI, E.",00:10:39,6,0,1,0,3,6,50,0,0,0,1,1,2,0,0,0,0,2,1,2
5/11/2024,33,"ROMANO, N.",00:27:10,15,3,3,100,6,11,54,0,1,0,0,3,3,1,0,0,0,1,1,3
5/11/2024,34,"LOUIS, A.",00:12:50,6,0,0,0,3,6,50,0,2,0,2,1,3,0,0,0,0,1,1,1
5/11/2024,80,"ZEZULAR, F.",00:11:55,2,0,0,0,1,3,33,0,0,0,0,2,2,0,0,0,0,0,1,1
