Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
4/11/2024,0,"FRANCA, J.",00:33:46,19,9,18,50,5,10,50,0,1,0,5,9,14,0,0,1,0,0,3,10
4/11/2024,1,"WALTON, Z.",00:07:53,5,0,0,0,1,3,33,1,1,100,0,2,2,0,0,0,0,2,0,0
4/11/2024,4,"MAINOLDI, L.",00:26:02,15,3,3,100,3,7,42,2,4,50,2,3,5,1,0,0,0,0,1,2
4/11/2024,5,"LOCKETT, P.",00:06:14,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,2,4
4/11/2024,6,"RIVERO, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2024,9,"FACELLO, A.",00:15:00,9,0,1,0,3,4,75,1,4,25,0,2,2,3,0,0,0,1,1,1
4/11/2024,10,"ALIENDE, G.",00:26:51,6,0,0,0,0,3,0,2,4,50,1,4,5,3,0,0,1,1,3,0
4/11/2024,11,"PEREZ, S.",00:19:23,9,2,2,100,2,4,50,1,5,20,3,3,6,0,0,0,1,0,3,3
4/11/2024,12,"MORALES, J.",00:32:34,19,7,7,100,3,8,37,2,3,66,0,5,5,1,0,0,0,0,0,5
4/11/2024,14,"MORALES, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2024,22,"DEFELIPPO, J.",00:18:17,2,0,0,0,1,6,16,0,2,0,1,1,2,4,0,0,1,1,3,1
4/11/2024,33,"SHRIVER, D.",00:13:58,3,0,0,0,0,1,0,1,3,33,2,5,7,2,0,0,0,0,0,1
