Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
11/11/2024,2,"SALOMON, N.",00:03:17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11/11/2024,3,"BASUALDO, I.",00:26:37,3,1,2,50,1,2,50,0,0,0,1,11,12,4,0,1,0,5,2,1
11/11/2024,5,"NESCI, V.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2024,6,"ROCA, T.",00:19:54,2,0,0,0,1,1,100,0,2,0,0,1,1,1,1,0,2,0,1,0
11/11/2024,8,"LATORRE, L.",00:38:20,12,0,0,0,3,5,60,2,5,40,1,2,3,2,0,0,1,4,2,4
11/11/2024,9,"VALDIVIESO, A.",00:08:29,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2
11/11/2024,10,"ACTIS, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2024,13,"CORDOBA, G.",00:21:28,11,0,0,0,1,2,50,3,6,50,0,5,5,1,0,0,2,1,4,0
11/11/2024,16,"LUGO, S.",00:32:21,20,0,0,0,4,9,44,4,11,36,1,5,6,5,0,0,1,5,0,2
11/11/2024,17,"ALORDA, F.",00:18:40,5,3,4,75,1,4,25,0,0,0,2,3,5,1,1,0,1,1,4,3
11/11/2024,77,"GRUN, F.",00:30:53,12,0,3,0,3,5,60,2,7,28,0,3,3,3,0,0,2,6,0,2
