Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
24/10/2024,2,"SALOMON, N.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2024,3,"BASUALDO, I.",00:23:16,4,0,2,0,2,2,100,0,0,0,2,7,9,5,0,0,2,5,3,3
24/10/2024,4,"PEREZ, L.",00:33:28,15,4,4,100,4,10,40,1,3,33,0,3,3,4,0,0,1,3,1,2
24/10/2024,5,"NESCI, V.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2024,6,"ROCA, T.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2024,8,"LATORRE, L.",00:15:24,0,0,0,0,0,0,0,0,2,0,2,1,3,1,0,0,0,1,4,0
24/10/2024,9,"VALDIVIESO, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2024,12,"RUTENBERG, F.",00:28:00,14,0,0,0,1,3,33,4,5,80,2,2,4,2,0,0,0,0,1,4
24/10/2024,13,"CORDOBA, G.",00:31:22,6,1,2,50,1,4,25,1,4,25,0,1,1,3,1,0,1,0,3,1
24/10/2024,16,"LUGO, S.",00:33:00,27,3,6,50,6,6,100,4,8,50,0,1,1,0,1,0,0,2,1,6
24/10/2024,17,"ALORDA, F.",00:16:44,5,1,5,20,2,7,28,0,0,0,3,1,4,1,2,3,0,2,3,3
24/10/2024,77,"GRUN, F.",00:18:46,7,1,4,25,0,1,0,2,4,50,1,3,4,2,0,0,1,0,0,4
