Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
12/10/2024,1,"CECI, M.",00:00:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2024,5,"DIGGS, A.",00:13:17,2,0,0,0,1,2,50,0,0,0,0,1,1,0,0,0,0,0,3,0
12/10/2024,6,"APREA, J.",00:26:43,7,3,4,75,2,8,25,0,0,0,3,3,6,1,1,0,0,1,0,4
12/10/2024,7,"CAPPONI, F.",00:19:08,5,0,0,0,1,3,33,1,2,50,0,2,2,2,0,0,0,2,2,2
12/10/2024,9,"MERCHANT, E.",00:27:23,12,0,2,0,6,11,54,0,1,0,2,2,4,2,0,0,2,0,3,2
12/10/2024,11,"GOMEZ, C.",00:29:15,4,0,0,0,2,5,40,0,4,0,2,6,8,3,0,0,2,0,1,2
12/10/2024,13,"MAGGI, A.",00:12:39,2,2,2,100,0,1,0,0,2,0,0,5,5,1,1,0,0,0,3,2
12/10/2024,15,"SAFAR, S.",00:26:56,8,0,0,0,1,6,16,2,6,33,0,3,3,1,0,0,2,3,0,1
12/10/2024,21,"SCIAMANNA, G.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2024,22,"FRAGA, L.",00:16:38,8,0,0,0,1,3,33,2,4,50,1,0,1,2,0,0,0,1,2,0
12/10/2024,26,"DEL DO , F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2024,33,"PIÑERO, P.",00:27:21,13,2,2,100,4,4,100,1,6,16,1,1,2,0,0,0,1,4,2,3
