Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
30/10/2024,1,"CLARKE, C.",00:30:16,12,8,8,100,2,7,28,0,1,0,0,7,7,3,0,0,2,3,1,5
30/10/2024,2,"INYACO, F.",00:14:53,6,0,0,0,0,1,0,2,5,40,0,2,2,0,0,0,0,0,0,1
30/10/2024,3,"FIELDS, C.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/10/2024,6,"MATA, M.",00:30:32,9,0,0,0,3,4,75,1,5,20,3,0,3,4,0,0,0,0,5,1
30/10/2024,7,"CALFANI, M.",00:21:13,7,1,2,50,3,5,60,0,1,0,7,1,8,0,2,0,0,0,3,3
30/10/2024,10,"SMANIOTTI, F.",00:12:48,2,0,0,0,1,3,33,0,1,0,1,2,3,0,0,0,1,1,1,0
30/10/2024,12,"VENEGAS, J.",00:20:07,18,7,7,100,1,3,33,3,6,50,1,2,3,2,0,1,1,1,2,7
30/10/2024,13,"BARRAL, P.",00:19:53,9,2,2,100,2,4,50,1,1,100,0,1,1,1,1,0,0,2,1,4
30/10/2024,17,"DIGON, A.",00:03:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30/10/2024,20,"SCHATTMANN, C.",00:28:03,13,2,3,66,1,1,100,3,3,100,0,2,2,1,0,0,0,1,1,1
30/10/2024,26,"LOPEZ, J.",00:09:24,2,0,0,0,1,3,33,0,0,0,0,1,1,1,0,0,1,1,2,1
30/10/2024,30,"CHAPERO, T.",00:09:16,2,0,0,0,1,1,100,0,0,0,0,0,0,0,1,0,0,1,3,0
