Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
11/11/2024,4,"JARA, C.",00:28:15,11,3,3,100,1,1,100,2,5,40,2,1,3,4,0,1,3,4,0,3
11/11/2024,5,"CABRERA, M.",00:26:52,11,6,6,100,1,2,50,1,5,20,0,2,2,6,0,1,0,3,3,6
11/11/2024,6,"MARCUCCI, N.",00:08:28,4,0,0,0,2,2,100,0,2,0,1,2,3,1,0,0,0,0,0,2
11/11/2024,7,"BARRIONUEVO, F.",00:22:34,9,0,0,0,3,5,60,1,2,50,2,1,3,3,0,0,4,0,2,1
11/11/2024,9,"GARCIA, J.",00:08:36,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,3,0
11/11/2024,10,"PAUTASSO, A.",00:29:03,11,2,2,100,0,0,0,3,12,25,1,2,3,1,0,0,1,0,4,1
11/11/2024,11,"CAFFARO, E.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2024,12,"NALLY, J.",00:16:04,6,2,2,100,2,3,66,0,1,0,2,1,3,1,1,1,0,1,5,1
11/11/2024,14,"ARAGON, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2024,15,"OBENG, Y.",00:23:56,12,2,2,100,5,9,55,0,1,0,1,5,6,0,0,0,0,0,1,3
11/11/2024,19,"VALLEJOS, R.",00:36:12,17,0,0,0,4,8,50,3,9,33,0,4,4,1,0,0,0,1,2,0
11/11/2024,20,"DIAZ, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
