Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
9/11/2024,2,"ARAUJO, M.",00:08:02,2,0,0,0,1,2,50,0,2,0,0,1,1,0,0,0,0,1,0,0
9/11/2024,4,"BUENDIA, C.",00:20:49,2,0,0,0,1,2,50,0,1,0,1,3,4,2,0,0,1,4,4,0
9/11/2024,8,"ZURSCHMITTEN, N.",00:24:20,3,0,0,0,0,3,0,1,2,50,1,5,6,5,0,0,1,2,3,1
9/11/2024,10,"MONTERO, J.",00:27:03,8,0,0,0,1,3,33,2,6,33,2,2,4,3,0,0,0,1,2,1
9/11/2024,13,"ARN BUSTAMANTE, L.",00:21:10,8,0,0,0,1,3,33,2,5,40,1,6,7,0,0,0,1,0,1,1
9/11/2024,14,"VICENS, A.",00:12:57,7,4,6,66,0,2,0,1,2,50,0,1,1,0,0,0,1,0,0,3
9/11/2024,20,"LEMA, L.",00:22:39,9,5,8,62,2,4,50,0,2,0,0,3,3,2,0,0,1,2,1,8
9/11/2024,22,"MAIDANA, J.",00:03:46,2,0,0,0,1,1,100,0,0,0,0,3,3,0,0,0,0,0,1,0
9/11/2024,32,"BUEMO, C.",00:17:07,9,0,0,0,3,3,100,1,3,33,1,3,4,0,0,0,1,1,1,0
9/11/2024,33,"WATSON, E.",00:14:22,6,0,2,0,3,7,42,0,0,0,1,2,3,0,0,0,0,1,0,3
9/11/2024,55,"TOMATIS, T.",00:02:22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9/11/2024,77,"OBERTO, J.",00:25:23,28,2,3,66,10,11,90,2,2,100,5,2,7,2,0,0,0,0,0,2
