Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
1/11/2024,1,"FERRARO, F.",00:04:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1/11/2024,2,"BENDER, V.",00:01:34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/11/2024,3,"REESE, J.",00:26:16,16,1,1,100,3,5,60,3,6,50,0,1,1,5,1,0,1,2,1,2
1/11/2024,5,"GRAMAJO, P.",00:22:22,10,0,1,0,2,3,66,2,4,50,0,3,3,0,0,0,1,0,2,1
1/11/2024,7,"AGUIRRE, G.",00:25:52,3,0,0,0,0,1,0,1,2,50,0,6,6,4,0,0,1,1,1,1
1/11/2024,8,"ORTEGA, I.",00:01:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/11/2024,10,"JAIME, A.",00:21:49,5,3,4,75,1,2,50,0,3,0,0,3,3,3,0,0,3,2,1,3
1/11/2024,12,"GILETTO, S.",00:21:22,6,0,0,0,0,2,0,2,2,100,0,1,1,1,0,0,2,1,4,0
1/11/2024,15,"LARRAZA, J.",00:07:07,3,0,0,0,0,0,0,1,1,100,0,2,2,0,0,0,0,0,0,0
1/11/2024,21,"THOMAS, C.",00:20:56,17,5,8,62,6,7,85,0,0,0,3,5,8,3,1,0,1,0,1,5
1/11/2024,33,"RAMIREZ, C.",00:28:42,17,3,5,60,1,2,50,4,10,40,1,5,6,3,0,0,1,1,3,3
1/11/2024,55,"FRANCHELA, T.",00:18:08,11,0,0,0,4,4,100,1,5,20,0,3,3,1,0,0,1,2,4,2
