Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
08/10/2024,1,"VILDOZA, L.",00:25:37,12,0,0,0,3,4,75,2,3,66,0,3,3,4,0,0,4,1,2,1
08/10/2024,3,"MOUSSA, F.",00:14:48,8,0,0,0,1,1,100,2,3,66,0,0,0,1,0,0,1,1,4,1
08/10/2024,4,"NEGRETE, A.",00:24:18,15,0,2,0,3,6,50,3,5,60,1,7,8,4,0,0,1,1,2,3
08/10/2024,5,"GUERRERO, J.",00:02:31,4,2,2,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1
08/10/2024,6,"COPELLO, N.",00:18:33,9,0,2,0,0,0,0,3,6,50,0,1,1,2,0,0,0,0,1,1
08/10/2024,9,"LUGARINI, B.",00:22:24,16,3,4,75,2,2,100,3,6,50,0,3,3,3,1,0,1,3,1,3
08/10/2024,10,"POMOLI, N.",00:21:33,14,0,0,0,7,7,100,0,3,0,1,1,2,2,0,0,2,1,4,2
08/10/2024,13,"MONACCHI, T.",00:24:06,7,0,0,0,2,3,66,1,4,25,2,3,5,1,1,1,1,2,1,0
08/10/2024,14,"SAIZ, J.",00:23:23,7,1,2,50,3,4,75,0,1,0,0,3,3,3,0,1,2,0,2,1
08/10/2024,19,"FERRI, V.",00:02:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/10/2024,20,"BARROS, A.",00:02:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/10/2024,35,"ACUÑA, R.",00:17:45,7,3,4,75,2,3,66,0,0,0,1,3,4,0,0,0,1,2,4,2
