Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
09/10/2024,2,"GONZALEZ, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2024,4,"LEZCANO, E.",00:32:07,14,0,1,0,7,10,70,0,5,0,0,4,4,2,1,1,0,3,4,2
09/10/2024,5,"LADO, M.",00:21:24,11,3,4,75,4,8,50,0,0,0,0,2,2,1,0,2,0,2,1,4
09/10/2024,6,"MARTINEZ, J.",00:22:18,5,0,0,0,1,3,33,1,7,14,1,2,3,1,0,0,2,1,3,0
09/10/2024,7,"ROVERES, A.",00:07:03,2,0,0,0,1,1,100,0,2,0,1,2,3,0,0,0,0,0,0,0
09/10/2024,9,"RODRIGUEZ, F.",00:20:11,3,0,0,0,0,1,0,1,4,25,0,6,6,0,0,0,1,0,3,0
09/10/2024,10,"WOLINSKY, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2024,12,"GALLEGOS, R.",00:32:29,19,7,7,100,6,9,66,0,3,0,1,8,9,5,0,0,1,2,5,4
09/10/2024,13,"RODRIGUEZ, C.",00:05:57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09/10/2024,14,"DIEZ, A.",00:26:35,10,2,2,100,4,7,57,0,0,0,2,3,5,1,0,1,0,2,3,3
09/10/2024,21,"SPANO, T.",00:34:05,6,2,2,100,2,5,40,0,1,0,0,4,4,6,0,1,2,3,1,1
09/10/2024,93,"FIERRO, M.",00:22:51,14,2,2,100,3,3,100,2,4,50,1,8,9,0,0,0,0,0,3,3
