Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
31/10/2024,1,"KOZIARSKI, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,4,"AZPILICUETA, A.",00:10:00,2,0,0,0,1,1,100,0,1,0,0,3,3,1,0,0,0,0,2,0
31/10/2024,5,"TORRESI, J.",00:10:29,5,0,0,0,1,2,50,1,2,50,1,2,3,0,0,0,0,1,2,0
31/10/2024,6,"QUIROGA, N.",00:14:20,7,0,0,0,2,3,66,1,2,50,1,1,2,1,0,1,1,0,1,0
31/10/2024,8,"LATERZA, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,9,"CONRRADI, F.",00:30:00,7,0,0,0,2,5,40,1,4,25,1,5,6,2,0,1,0,3,3,4
31/10/2024,10,"RAMIREZ, K.",00:10:41,3,1,2,50,1,1,100,0,0,0,1,2,3,1,3,0,1,1,0,1
31/10/2024,11,"BROCAL, A.",00:31:48,5,1,2,50,2,8,25,0,4,0,1,0,1,2,0,1,1,2,3,6
31/10/2024,13,"ASCANIO, J.",00:35:36,10,2,2,100,4,7,57,0,4,0,1,3,4,0,0,1,1,1,4,2
31/10/2024,14,"ACEVEDO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2024,19,"BARREIRO, A.",00:27:47,6,1,1,100,1,4,25,1,3,33,1,9,10,0,0,0,0,2,2,1
31/10/2024,41,"VORHEES, W.",00:29:19,22,4,4,100,9,11,81,0,3,0,5,3,8,0,2,1,2,1,3,3
