Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
15/10/2024,1,"VILDOZA, L.",00:28:37,3,0,0,0,0,1,0,1,3,33,0,5,5,5,0,0,0,2,2,1
15/10/2024,2,"AALIYA, L.",00:10:53,2,0,0,0,1,2,50,0,3,0,0,4,4,0,1,0,2,1,0,0
15/10/2024,3,"MOUSSA, F.",00:07:19,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0
15/10/2024,4,"NEGRETE, A.",00:30:42,19,3,4,75,5,7,71,2,6,33,2,7,9,1,0,0,2,2,1,3
15/10/2024,5,"GUERRERO, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2024,6,"COPELLO, N.",00:16:07,0,0,0,0,0,2,0,0,4,0,0,1,1,1,0,0,1,2,1,1
15/10/2024,7,"CORSI, B.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2024,9,"LUGARINI, B.",00:20:29,8,1,2,50,2,2,100,1,1,100,0,3,3,1,1,1,3,2,2,1
15/10/2024,10,"POMOLI, N.",00:28:00,24,3,3,100,6,8,75,3,4,75,1,8,9,0,0,0,0,1,3,6
15/10/2024,13,"MONACCHI, T.",00:18:57,12,2,3,66,2,3,66,2,3,66,0,1,1,0,0,0,1,0,2,3
15/10/2024,14,"SAIZ, J.",00:25:00,13,3,3,100,5,9,55,0,0,0,4,2,6,0,1,1,0,0,4,2
15/10/2024,35,"ACUÑA, R.",00:13:56,4,2,2,100,1,2,50,0,1,0,1,2,3,0,0,1,0,1,1,2
