Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
10/11/2024,1,"FERRARO, F.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2024,3,"REESE, J.",00:24:22,6,0,0,0,0,4,0,2,6,33,1,0,1,2,0,0,1,3,2,0
10/11/2024,5,"GRAMAJO, P.",00:30:26,2,0,0,0,1,2,50,0,7,0,0,2,2,4,0,0,3,3,3,2
10/11/2024,7,"AGUIRRE, G.",00:32:19,11,1,2,50,2,5,40,2,4,50,0,4,4,3,0,0,0,2,1,2
10/11/2024,8,"ORTEGA, I.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2024,9,"SANZ, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2024,10,"JAIME, A.",00:18:48,15,4,5,80,1,2,50,3,4,75,4,1,5,0,0,0,1,2,4,3
10/11/2024,12,"GILETTO, S.",00:19:15,10,0,0,0,5,6,83,0,2,0,0,5,5,1,0,0,3,2,3,2
10/11/2024,15,"LARRAZA, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2024,21,"THOMAS, C.",00:20:45,15,2,2,100,5,6,83,1,2,50,2,2,4,0,0,0,0,2,2,4
10/11/2024,33,"RAMIREZ, C.",00:30:38,17,4,5,80,5,7,71,1,3,33,4,10,14,4,0,0,1,8,2,4
10/11/2024,55,"FRANCHELA, T.",00:23:28,3,0,0,0,0,0,0,1,3,33,1,5,6,0,0,0,0,1,3,0
