Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
13/10/2024,1,"VILDOZA, L.",00:25:49,6,0,0,0,0,0,0,2,2,100,1,4,5,2,0,1,2,2,3,1
13/10/2024,2,"AALIYA, L.",00:18:05,9,1,1,100,4,5,80,0,2,0,2,2,4,0,0,1,0,1,2,3
13/10/2024,3,"MOUSSA, F.",00:13:17,5,2,4,50,0,0,0,1,1,100,0,1,1,0,0,3,1,0,4,2
13/10/2024,4,"NEGRETE, A.",00:21:32,7,3,4,75,2,4,50,0,1,0,2,1,3,2,0,0,0,1,2,2
13/10/2024,5,"GUERRERO, J.",00:01:37,1,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13/10/2024,6,"COPELLO, N.",00:21:39,7,1,2,50,3,3,100,0,6,0,0,4,4,1,0,0,0,1,2,1
13/10/2024,9,"LUGARINI, B.",00:26:53,2,0,0,0,1,2,50,0,2,0,1,8,9,1,0,1,0,3,2,2
13/10/2024,10,"POMOLI, N.",00:25:11,21,5,6,83,5,10,50,2,4,50,4,7,11,1,1,2,2,0,2,6
13/10/2024,13,"MONACCHI, T.",00:20:20,5,0,0,0,1,1,100,1,1,100,0,3,3,0,0,0,0,3,1,0
13/10/2024,14,"SAIZ, J.",00:23:17,13,1,3,33,6,10,60,0,0,0,3,4,7,2,1,3,0,2,2,2
13/10/2024,20,"BARROS, A.",00:01:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2024,77,"GIULIANI, L.",00:01:09,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
